"統一編號","廠商中文名稱","廠商英文名稱","中文營業地址","英文營業地址"
"04756540","邦成企業股份有限公司","BAN CHEN ENTERPRISE CO., LTD.","臺北市中正區汀洲路2段84號3樓","3 F., No. 84, Sec. 2, Tingzhou Rd., Zhongzheng Dist., Taipei City 10080, Taiwan (R.O.C.)"
"04757148","盛資機電工業有限公司","SHENG ZI INDUSTRIAL CO., LTD.","新北市八里區忠孝路178號","No. 178, Zhongxiao Rd., Bali Dist., New Taipei City 24944, Taiwan (R.O.C.)"
"04757273","聯弘塑膠有限公司","SUNNY INDUSTRIAL ENGINEERING CO., LTD.","新北市汐止區康寧街343號","No. 343, Kangning St., Xizhi Dist., New Taipei City 22150, Taiwan (R.O.C.)"
"04757392","緒嘉實業股份有限公司","HSICHA CO., LTD.","臺北市中正區濟南路2段15號3樓之1","3 F.-1, No. 15, Sec. 2, Jinan Rd., Zhongzheng Dist., Taipei City 10054, Taiwan (R.O.C.)"
"04757436","寶發興業有限公司","BOA FA CO., LTD.","新北市汐止區樟樹二路468號10樓","10 F., No. 468, Zhangshu 2nd Rd., Xizhi Dist., New Taipei City 22159, Taiwan (R.O.C.)"
"04757506","福達食品股份有限公司","FUDA FOOD CO., LTD.","臺北市大同區南京西路360之2號3樓之4","3 F.-4, No. 360-2, Nanjing W. Rd., Datong Dist., Taipei City 103005, Taiwan (R.O.C.)"
"04757581","台股企業有限公司","TAI GUU ENTERPRISE CO., LTD.","新北市樹林區大安路121號","No. 121, Da’an Rd., Shulin Dist., New Taipei City 23847, Taiwan (R.O.C.)"
"04757631","和騰國際有限公司","TRADELINK LTD.","臺北市內湖區內湖路1段360巷19號4樓","4 F., No. 19, Ln. 360, Sec. 1, Neihu Rd., Neihu Dist., Taipei City 11493, Taiwan (R.O.C.)"
"04757891","廣運機械工程股份有限公司","KENMEC MECHANICAL ENGINEERING CO., LTD.","新北市瑞芳區頂坪路瑞芳工業區69號1樓","1 F., No. 69, Ruifang Industrial Park, Dingping Rd., Ruifang Dist., New Taipei City 224012, Taiwan (R.O.C.)"
"04757908","順鵬實業有限公司","HOLY EAGLE ENTERPRISE INC.","臺北市中山區建國北路2段29之3號","No. 29-3, Sec. 2, Jianguo N. Rd., Zhongshan Dist., Taipei City 10487, Taiwan (R.O.C.)"
"04758174","進丁企業有限公司","CHINA CHIN TING ENTERPRISE CO., LTD.","臺北市大同區民生西路323號9樓之5","9 F.-5, No. 323, Minsheng W. Rd., Datong Dist., Taipei City 103009, Taiwan (R.O.C.)"
"04758478","和金閥門管件有限公司","HO KING VALVE & FITTING CO., LTD.","臺北市信義區松德路171號13樓之2","13 F.-2, No. 171, Songde Rd., Xinyi Dist., Taipei City 110030, Taiwan (R.O.C.)"
"04758673","成鉅實業有限公司","DAWN LONG CO., LTD.","臺北市中山區龍江路38巷4號3樓","3 F., No. 4, Ln. 38, Longjiang Rd., Zhongshan Dist., Taipei City 104102, Taiwan (R.O.C.)"
"04759048","吉星國際有限公司","STARTRONICS CO., LTD.","臺北市大安區復興南路2段157號5樓之2","5 F.-2, No. 157, Sec. 2, Fuxing S. Rd., Da’an Dist., Taipei City 106479, Taiwan (R.O.C.)"
"04759265","台飾實業有限公司","TAISOURCE INDUSTRIES, INC.","臺北市松山區敦化南路1段102號2樓之1","2 F.-1, No. 102, Sec. 1, Dunhua S. Rd., Songshan Dist., Taipei City 10557, Taiwan (R.O.C.)"
"04759477","陸運電子工業有限公司","LU YUN ELECTRONIC INDUSTRIAL CO., LTD.","新北市瑞芳區大寮路瑞芳工業區157號1樓","1 F., No. 157, Ruifang Industrial Park, Daliao Rd., Ruifang Dist., New Taipei City 22452, Taiwan (R.O.C.)"
"04761086","舜翔貨櫃倉儲股份有限公司","CONTAINER WAREHOUSING CO., LTD.","臺中市神岡區新庄里和睦路一段861之1號","No. 861-1, Sec. 1, Hemu Rd., Xinzhuang Vil., Shengang Dist., Taichung City 429013, Taiwan (R.O.C.)"
"04761754","春鴻工業有限公司","CH CHUEN HONG INDUSTRIAL CO., LTD.","臺北市南港區市民大道8段555號2樓","2 F., No. 555, Sec. 8, Civic Blvd., Nangang Dist., Taipei City 11552, Taiwan (R.O.C.)"
"04763198","勝利體育事業股份有限公司","VICTOR RACKETS INDUSTRIAL CORP.","臺北市南港區南港路3段67巷3之2號1樓","1 F., No. 3-2, Ln. 67, Sec. 3, Nangang Rd., Nangang Dist., Taipei City 115004, Taiwan (R.O.C.)"
"04763325","駿德企業股份有限公司","GENTLER INDUSTRIAL CO., LTD.","臺北市南港區忠孝東路5段986號","No. 986, Sec. 5, Zhongxiao E. Rd., Nangang Dist., Taipei City 115025, Taiwan (R.O.C.)"
"04763535","連昌工業股份有限公司","NIEH CHUANG INDUSTRIAL CO., LTD.","臺北市內湖區康寧路3段99巷39弄60號","No. 60, Aly. 39, Ln. 99, Sec. 3, Kangning Rd., Neihu Dist., Taipei City 11485, Taiwan (R.O.C.)"
"04763710","余氏電子工業股份有限公司","YU BROTHER ELECTRONICS CO., LTD.","臺北市南港區忠孝東路6段159巷2弄10號2樓","2 F., No. 10, Aly. 2, Ln. 159, Sec. 6, Zhongxiao E. Rd., Nangang Dist., Taipei City 11557, Taiwan (R.O.C.)"
"04763789","和盈機械有限公司","HO YING MACHINERY CO., LTD.","臺北市南港區忠孝東路6段269巷1弄1號","No. 1, Aly. 1, Ln. 269, Sec. 6, Zhongxiao E. Rd., Nangang Dist., Taipei City 11557, Taiwan (R.O.C.)"
"04763839","輝隆機械有限公司","HUEI LONG MACHINE CO., LTD.","新北市汐止區福德一路三九二巷三七弄二一號","No. 21, Aly. 37, Ln. 392, Fude 1st Rd., Xizhi Dist., New Taipei City 22150, Taiwan (R.O.C.)"
"04763872","再枝企業有限公司","LIN TA LO LTD.","臺北市內湖區金龍路215號8樓","8 F., No. 215, Jinlong Rd., Neihu Dist., Taipei City 11455, Taiwan (R.O.C.)"
"04763887","聯誼紙器工業股份有限公司","LAN YEE PAPER PRODUCTS INDUSTRIES INC.","桃園市龍潭區高原里中原路二段400號","No. 400, Sec. 2, Zhongyuan Rd., Gaoyuan Vil., Longtan Dist., Taoyuan City 325021, Taiwan (R.O.C.)"
"04764056","五力機電廠股份有限公司","FIVE POWER ELECTRIC MACHINERY MFG. CO., LTD.","臺北市內湖區民權東路6段11巷25號","No. 25, Ln. 11, Sec. 6, Minquan E. Rd., Neihu Dist., Taipei City 114067, Taiwan (R.O.C.)"
"04764204","東鋼工業股份有限公司","TUNG KANG INDUSTRIAL CO., LTD.","臺北市內湖區瑞光路358巷30弄12號7樓","7 F., No. 12, Aly. 30, Ln. 358, Ruiguang Rd., Neihu Dist., Taipei City 114751, Taiwan (R.O.C.)"
"04764416","惠康化學工業有限公司","WELCOME CHEMICAL INDUSTRIAL CO., LTD.","臺北市文山區羅斯福路6段285號7樓之1","7 F.-1, No. 285, Sec. 6, Roosevelt Rd., Wenshan Dist., Taipei City 11670, Taiwan (R.O.C.)"
"04764632","勵台企業有限公司","NAKING ENTERPRISE CO. LTD.","臺北市內湖區安康路108號","No. 108, Ankang Rd., Neihu Dist., Taipei City 11484, Taiwan (R.O.C.)"
"04765055","伸松企業有限公司","SHEN SUNG ENTERPRISE CO., LTD.","臺北市內湖區新明路333巷5號1樓","1 F., No. 5, Ln. 333, Xinming Rd., Neihu Dist., Taipei City 11471, Taiwan (R.O.C.)"
"04765180","化新精密工業股份有限公司","ATRANS PRECISION INDUSTRIES CO., LTD.","桃園市楊梅區高青路3號","No. 3, Gaoqing Rd., Yangmei Dist., Taoyuan City 326023, Taiwan (R.O.C.)"
"04765317","宜大機械股份有限公司","IDAH MACHINERY CO., LTD.","宜蘭縣羅東鎮純精路1段107巷9號","No. 9, Ln. 107, Sec. 1, Chunjing Rd., Luodong Township,  Yilan County 265, Taiwan (R.O.C.)"
"04765626","惠豐特殊電線股份有限公司","WELL FORE SPECIAL WIRE CORPORATION","桃園市中壢區中壢工業區自強七路10號","No. 10, Ziqiang 7th Rd., Zhongli Dist., Taoyuan City 32063, Taiwan (R.O.C.)"
"04765745","吉林建設機械有限公司","CHI LIN CONSTRUCTION MACHINE CO., LTD.","臺北市內湖區成功路4段70號6樓之5","6 F.-5, No. 70, Sec. 4, Chenggong Rd., Neihu Dist., Taipei City 11489, Taiwan (R.O.C.)"
"04766358","國禎工業股份有限公司","KUO JEN INDUSTRY CO., LTD.","臺北市南港區南港路3段149巷49弄18號及20號","No. 18, Aly. 49, Ln. 149, Sec. 3, Nangang Rd., Nangang Dist., Taipei City 11563, Taiwan (R.O.C.)"
"04766532","陸翔企業有限公司","LU SHIAN. IND. CO., LTD.","臺北市南港區忠孝東路5段986號","No. 986, Sec. 5, Zhongxiao E. Rd., Nangang Dist., Taipei City 115025, Taiwan (R.O.C.)"
"04766842","麥登工業股份有限公司","MIDEN INC.","新竹縣湖口鄉新竹工業區仁政路13號","No. 13, Renzheng Rd., Hukou Township, Hsinchu County 30352, Taiwan (R.O.C.)"
"04767820","超久行精密股份有限公司","CHAU JIUO CO., LTD.","桃園市蘆竹區南山路2段205巷22弄26號","No. 26, Aly. 22, Ln. 205, Sec. 2, Nanshan Rd., Luzhu Dist., Taoyuan City 33852, Taiwan (R.O.C.)"
"04768362","忠泰毛刷股份有限公司","CHUNG THAI BRUSHES CO., LTD.","臺北市內湖區安康路148號","No. 148, Ankang Rd., Neihu Dist., Taipei City 11484, Taiwan (R.O.C.)"
"04768378","東力精機工業股份有限公司","TUNG LE PRECISION MACHINE IND. CO.","新北市新莊區瓊林南路177號1樓","1 F., No. 177, Qionglin S. Rd., Xinzhuang Dist., New Taipei City 242067, Taiwan (R.O.C.)"
"04768692","拓商企業有限公司","TUOH SHANG ENTERPRISE CORP.","新北市汐止區橫科路4巷1弄4號","No. 4, Aly. 1, Ln. 4, Hengke Rd., Xizhi Dist., New Taipei City 221004, Taiwan (R.O.C.)"
"04768715","勝申機械有限公司","SHENG SHEN MACHINERY CO., LTD.","新北市汐止區環河街157號","No. 157, Huanhe St., Xizhi Dist., New Taipei City 22154, Taiwan (R.O.C.)"
"04768861","均信貿易股份有限公司","JASA TRADING CO., LTD.","新北市五股區五工六路42號","No. 42, Wugong 6th Rd., Wugu Dist., New Taipei City 24891, Taiwan (R.O.C.)"
"04769405","兆旭股份有限公司","JAWS CO., LTD.","新北市汐止區康寧街169巷31號7樓-1","7 F.-1, No. 31, Ln. 169, Kangning St., Xizhi Dist., New Taipei City 22180, Taiwan (R.O.C.)"
"04769480","大菱鋼鐵股份有限公司","TA-LING IRON CO., LTD.","臺北市南港區南港路3段109巷1之2號","No. 1-2, Ln. 109, Sec. 3, Nangang Rd., Nangang Dist., Taipei City 115027, Taiwan (R.O.C.)"
"04769518","輝奇氣體有限公司","HUEI CHYI GAS CO., LTD.","臺北市南港區忠孝東路6段225巷2弄12號1樓","1 F., No. 12, Aly. 2, Ln. 225, Sec. 6, Zhongxiao E. Rd., Nangang Dist., Taipei City 11557, Taiwan (R.O.C.)"
"04769720","永鐘企業股份有限公司","GOLD BELL ENTERPRISE CO., LTD.","臺北市南港區忠孝東路6段185巷2弄1號2樓","2 F., No. 1, Aly. 2, Ln. 185, Sec. 6, Zhongxiao E. Rd., Nangang Dist., Taipei City 11557, Taiwan (R.O.C.)"
"04769741","精銘塑膠股份有限公司","JING MANG PLASTIC CORP.","臺北市南港區中南街74巷26號、28號","No. 26, Ln. 74, Zhongnan St., Nangang Dist., Taipei City 11552, Taiwan (R.O.C.)"
"04771021","台琪實業股份有限公司","TACTICIAN INDUSTRIAL CO., LTD.","新北市三重區中興南街33之1號2樓","2 F., No. 33-1, Zhongxing S. St., Sanchong Dist., New Taipei City 241017, Taiwan (R.O.C.)"
"04771541","全力商業股份有限公司","CHAUNG LI ELECTRIC CO., LTD.","臺北市信義區光復南路495號9樓之1","9 F.-1, No. 495, Guangfu S. Rd., Xinyi Dist., Taipei City 110007, Taiwan (R.O.C.)"
"04771710","皓鑫實業股份有限公司","CHEMY & COMPANY, LTD.","高雄市左營區文川路431號3樓","3 F., No. 431, Wenchuan Rd., Zuoying Dist., Kaohsiung City 81361, Taiwan (R.O.C.)"
"04772725","高有企業有限公司","JOEMASTER SYSTEMS LTD.","新北市汐止區大同路3段196號8樓","8 F., No. 196, Sec. 3, Datong Rd., Xizhi Dist., New Taipei City 221412, Taiwan (R.O.C.)"
"04773864","金球工業股份有限公司","TAIWAN GOLDEN BALL INDUSTRIAL CO., LTD.","新北市汐止區茄苳路225巷11弄35號2樓","2 F., No. 35, Aly. 11, Ln. 225, Jiadong Rd., Xizhi Dist., New Taipei City 22177, Taiwan (R.O.C.)"
"04774929","隆山元工業股份有限公司","LONG SUN YUAN INDUSTRIAL CO., LTD.","新竹縣湖口鄉鳳山村復興路38號","No. 38, Fuxing Rd., Fengshan Vil., Hukou Township,  Hsinchu County 303035, Taiwan (R.O.C.)"
"04775188","宗孺工業股份有限公司","GHON ZU INDUSTRIAL CORPORATION","新北市汐止區環河街218號1樓","1 F., No. 218, Huanhe St., Xizhi Dist., New Taipei City 221014, Taiwan (R.O.C.)"
"04775363","三協成企業行","SUN SHARE ENTERPRISE CO.","臺北市內湖區康寧路3段16巷80號2樓","2 F., No. 80, Ln. 16, Sec. 3, Kangning Rd., Neihu Dist., Taipei City 11486, Taiwan (R.O.C.)"
"04775700","第一商標股份有限公司","FIRST LABELING CORPORATION","臺北市內湖區新明路174巷16號1樓","1 F., No. 16, Ln. 174, Xinming Rd., Neihu Dist., Taipei City 11470, Taiwan (R.O.C.)"
"04776010","雄茂工業有限公司","HSIUNG MAO INDUSTRIAL CO., LTD.","臺北市南港區研究院路2段34巷6號1樓","1 F., No. 6, Ln. 34, Sec. 2, Academia Rd., Nangang Dist., Taipei City 11564, Taiwan (R.O.C.)"
"04776335","和昌塑膠有限公司","HFOR CHING PLASTIC CO., LTD.","新北市新莊區思源路230巷31號14樓","14 F., No. 31, Ln. 230, Siyuan Rd., Xinzhuang Dist., New Taipei City 24250, Taiwan (R.O.C.)"
"04776665","協固國際股份有限公司","SOGOOD CORPORATION","臺北市中山區撫順街33號4樓之1","4 F.-1, No. 33, Fushun St., Zhongshan Dist., Taipei City 104027, Taiwan (R.O.C.)"
"04777186","晟銘電子科技股份有限公司","CHENMING ELECTRONIC TECHNOLOGY CORPORATION","臺北市內湖區民權東路六段27號2、3、4、5、6樓","No. 27, Sec. 6,  Minquan E. Rd., Neihu Dist.,  Taipei City 114067, Taiwan (R.O.C.)"
"04777279","渤維有限公司","PROWELLS PRODUCTS, LTD.","臺北市士林區中正路120之2號5樓","5 F., No. 120-2, Zhongzheng Rd., Shilin Dist., Taipei City 11145, Taiwan (R.O.C.)"
"04777405","東辰儀器工業有限公司","DONJON INSTRUMENT COMPANY","臺北市南港區舊莊街1段255號2樓","2 F., No. 255, Sec. 1, Jiuzhuang St., Nangang Dist., Taipei City 11580, Taiwan (R.O.C.)"
"04777432","日宏精密工業有限公司","ZEIHON PRECISION INDUSTRIAL CO., LTD.","臺北市南港區向陽路88號1樓","1 F., No. 88, Xiangyang Rd., Nangang Dist., Taipei City 11551, Taiwan (R.O.C.)"
"04777714","鋼興鐵工廠有限公司","KANG SHING STEEL FACTORY CO., LTD.","臺北市南港區忠孝東路6段185巷4弄12號1樓","1 F., No. 12, Aly. 4, Ln. 185, Sec. 6, Zhongxiao E. Rd., Nangang Dist., Taipei City 11557, Taiwan (R.O.C.)"
"04777995","永芳毛刷廠有限公司","YUEN FONG BRUSH FACTORY CO., LTD.","臺北市內湖區新明路113號","No. 113, Xinming Rd., Neihu Dist., Taipei City 11471, Taiwan (R.O.C.)"
"04779353","欣湖天然氣股份有限公司","SHIN-HU NATURAL GAS CO., LTD.","臺北市內湖區新湖二路180號5樓","5 F., No. 180, Xinhu 2nd Rd., Neihu Dist., Taipei City 114065, Taiwan (R.O.C.)"
"04779369","正隆工業股份有限公司","JEN LUNG INDUSTRIAL CO., LTD.","臺北市南港區忠孝東路6段403巷1弄4號2樓","2 F., No. 4, Aly. 1, Ln. 403, Sec. 6, Zhongxiao E. Rd., Nangang Dist., Taipei City 11557, Taiwan (R.O.C.)"
"04779781","弘音多媒體科技股份有限公司","MDS MULTIMEDIA CORP.","新北市新店區北新路3段207之2號2樓","2 F., No. 207-2, Sec. 3, Beixin Rd., Xindian Dist., New Taipei City 23143, Taiwan (R.O.C.)"
"04780099","年勝工業股份有限公司","BICANS INDUSTRY CO., LTD.","新北市汐止區南陽街90巷26號","No. 26, Ln. 90, Nanyang St., Xizhi Dist., New Taipei City 221009, Taiwan (R.O.C.)"
"04780160","多億實業股份有限公司","TW YIH ENTERPRISE CO., LTD.","臺北市南港區忠孝東路6段267號1樓","1 F., No. 267, Sec. 6, Zhongxiao E. Rd., Nangang Dist., Taipei City 11557, Taiwan (R.O.C.)"
"04780582","電山工業電機廠股份有限公司","DIXSON ELECTRIC & MACHINERY MFG. CO., LTD.","臺北市中山區吉林路26巷5號1樓","1 F., No. 5, Ln. 26, Jilin Rd., Zhongshan Dist., Taipei City 10457, Taiwan (R.O.C.)"
"04781392","麗德精密工業股份有限公司","LEAD PRECISION INDUSTRY CO., LTD.","新北市土城區自強街27、27之1號2樓","2 F., No. 27-1, Ziqiang St., Tucheng Dist., New Taipei City 23678, Taiwan (R.O.C.)"
"04781891","榮村螺絲工業有限公司","R & T SCREW FACTORY CO., LTD.","臺北市南港區興中路44巷20號3樓","3 F., No. 20, Ln. 44, Xingzhong Rd., Nangang Dist., Taipei City 11579, Taiwan (R.O.C.)"
"04781956","聯電電器股份有限公司","UNION ELECTRIC PLUG & CONNECTOR CORP.","臺北市內湖區民權東路6段160號11樓之4","11 F.-4, No. 160, Sec. 6, Minquan E. Rd., Neihu Dist., Taipei City 114025, Taiwan (R.O.C.)"
"04782110","晨英塑膠企業股份有限公司","CHIENG YENG ENTERPRISE CO., LTD.","新北市汐止區南興路27號","No. 27, Nanxing Rd., Xizhi Dist., New Taipei City 221026, Taiwan (R.O.C.)"
"04782300","厚昌工程企業股份有限公司","HOU CHANG HALLOW METAL DOOR ENTERPRISE CO., LTD.","新北市瑞芳區??魚坑路３１９號","No. 319, Ruifang Dist., New Taipei City 224, Taiwan (R.O.C.)"
"04782771","上聲電子股份有限公司","SONAVOX ELECTRONIC INC.","臺北市中山區復興北路154號11樓","11 F., No. 154, Fuxing N. Rd., Zhongshan Dist., Taipei City 10487, Taiwan (R.O.C.)"
"04783434","村松有限公司","PSUEN SONG CO., LTD.","桃園市平鎮區北興里金陵路二段530號1樓","1 F., No. 530, Sec. 2, Jinling Rd., Beixing Vil., Pingzhen Dist., Taoyuan City 32471, Taiwan (R.O.C.)"
"04783666","立昇電子工業有限公司","LUCENT ELECTRONICS CO., LTD.","新北市汐止區康寧街169巷31之1號12樓","12 F., No. 31-1, Ln. 169, Kangning St., Xizhi Dist., New Taipei City 22180, Taiwan (R.O.C.)"
"04783758","吉昌衡器股份有限公司","JACKSON SCALE CO., LTD.","臺北市內湖區文德路66巷38弄10號6樓","6 F., No. 10, Aly. 38, Ln. 66, Wende Rd., Neihu Dist., Taipei City 114036, Taiwan (R.O.C.)"
"04784089","弘達消防器材有限公司","HONDAR FIRE INDUSTRY CO., LTD.","臺北市內湖區民權東路6段136巷33弄8號1樓","1 F., No. 8, Aly. 33, Ln. 136, Sec. 6, Minquan E. Rd., Neihu Dist., Taipei City 11465, Taiwan (R.O.C.)"
"04784911","福泉工程股份有限公司","FULLTECH ENGINEERING CO., LTD.","臺北市松山區健康路325巷26號","No. 26, Ln. 325, Jiankang Rd., Songshan Dist., Taipei City 105067, Taiwan (R.O.C.)"
"04785051","智貿興業有限公司","J & M ASSOCIATED CO., LTD.","臺北市內湖區康樂街72巷17弄162號1樓","1 F., No. 162, Aly. 17, Ln. 72, Kangle St., Neihu Dist., Taipei City 11479, Taiwan (R.O.C.)"
"04785806","吉麟實業有限公司","JI LIN SHI CO., LTD.","新北市汐止區中興路183巷4號2樓","2 F., No. 4, Ln. 183, Zhongxing Rd., Xizhi Dist., New Taipei City 22158, Taiwan (R.O.C.)"
"04785876","利鉅工業股份有限公司","LEE CHU INDUSTRY CORPORATION","臺北市內湖區新明路143巷8號1樓","1 F., No. 8, Ln. 143, Xinming Rd., Neihu Dist., Taipei City 114031, Taiwan (R.O.C.)"
"04786256","雄義實業有限公司","HSIOUNG YI INDUSTRIAL CO., LTD.","新北市汐止區福德一路430巷2號1樓","1 F., No. 2, Ln. 430, Fude 1st Rd., Xizhi Dist., New Taipei City 22150, Taiwan (R.O.C.)"
"04786431","志祥精密工業股份有限公司","JYH SHYANG INDUSTRIAL CO., LTD.","臺北市信義區中坡南路180號2樓","2 F., No. 180, Zhongpo S. Rd., Xinyi Dist., Taipei City 11077, Taiwan (R.O.C.)"
"04786713","昌茂企業股份有限公司","CHANCE MOST ENTERPRISE CORP.","新北市汐止區南陽街90巷22號","No. 22, Ln. 90, Nanyang St., Xizhi Dist., New Taipei City 22152, Taiwan (R.O.C.)"
"04786973","凱旭有限公司","KAE HSIUH INTERNATIONAL CO., LTD.","臺北市信義區基隆路2段189號11樓之1","11 F.-1, No. 189, Sec. 2, Keelung Rd., Xinyi Dist., Taipei City 110609, Taiwan (R.O.C.)"
"04787065","電元企業有限公司","DC POWER SYSTEM CO., LTD.","新北市新店區頂城里安康路1段78號","No. 78, Sec. 1, Ankang Rd., Dingcheng Vil., Xindian Dist., New Taipei City 23153, Taiwan (R.O.C.)"
"04787179","泰定企業股份有限公司","TAI TIN ENTERPRISE CO., LTD","新北市汐止區康寧街169巷31之1號4樓之1","4 F.-1, No. 31-1, Ln. 169, Kangning St., Xizhi Dist., New Taipei City 22180, Taiwan (R.O.C.)"
"04787620","上祐實業股份有限公司","PERFECT & GLORY ENTERPRISE CO., LTD.","苗栗縣頭份市濫坑里13鄰尖豐路828號","No. 828, Jianfeng Rd., 13th Neighborhood, Lankeng Vil., Toufen City, Miaoli County 35161, Taiwan (R.O.C.)"
"04788281","天盛精微科技有限公司","TIEN SHENG MOLDING TECHNOLOGY INCORPORATED","桃園市楊梅區民富路三段454巷26號 (1樓)","1 F., No. 26, Ln. 454, Sec. 3, Minfu Rd., Yangmei Dist., Taoyuan City 326019, Taiwan (R.O.C.)"
"04788374","兆泰股份有限公司","JAWS ELECTRONIC CO., LTD.","臺北市南港區南港路3段50巷15號地下1樓","1 F., No. 15, Ln. 50, Sec. 3, Nangang Rd., Nangang Dist., Taipei City 11510, Taiwan (R.O.C.)"
"04788402","名品股份有限公司","ADVANCE SCREWDRIVER AUTOMATIC ENTERPRISE CORPORATION","臺北市內湖區南京東路6段348號9樓","9 F., No. 348, Sec. 6, Nanjing E. Rd., Neihu Dist., Taipei City 11470, Taiwan (R.O.C.)"
"04788536","業德實業有限公司","T.W.N. PRODUCTS CENTER CO., LTD.","臺北市萬華區長沙街2段57號7樓","7 F., No. 57, Sec. 2, Changsha St., Wanhua Dist., Taipei City 10846, Taiwan (R.O.C.)"
"04788825","祥溢企業有限公司","WILL ENTERPRISE CO.","臺北市中山區民族東路228號1樓","1 F., No. 228, Minzu E. Rd., Zhongshan Dist., Taipei City 10471, Taiwan (R.O.C.)"
"04789211","昇貿科技股份有限公司","SHENMAO TECHNOLOGY INC.","桃園市觀音區大潭北路665號","No. 665, Datan N. Rd., Guanyin Dist., Taoyuan City 32841, Taiwan (R.O.C.)"
"04789401","全盛刷子有限公司","CHUAN SHENG BRUSH CO., LTD.","新北市汐止區環河街90號","No. 90, Huanhe St., Xizhi Dist., New Taipei City 22154, Taiwan (R.O.C.)"
"04789471","進誠機械有限公司","JIN SHENG MACHINERY CO., LTD.","臺北市大安區忠孝東路4段176號7樓","7 F., No. 176, Sec. 4, Zhongxiao E. Rd., Da’an Dist., Taipei City 10686, Taiwan (R.O.C.)"
"04789985","高榮電子股份有限公司","AUTECH CIRCUITS CO.","桃園市龜山區南上里民生北路1段2巷6弄10號","No. 10, Aly. 6, Ln. 2, Sec. 1, Minsheng N. Rd., Nanshang Vil., Guishan Dist., Taoyuan City 333016, Taiwan (R.O.C.)"
"04790147","宇望實業股份有限公司","YOUWON ENTERPRISES CO., LTD.","臺北市南港區南港路3段80巷46號5樓","5 F., No. 46, Ln. 80, Sec. 3, Nangang Rd., Nangang Dist., Taipei City 11570, Taiwan (R.O.C.)"
"04790940","沛林企業有限公司","PORIN INDUSTRIES LTD.","臺北市士林區華齡街1巷16號2樓","2 F., No. 16, Ln. 1, Hualing St., Shilin Dist., Taipei City 111056, Taiwan (R.O.C.)"
"04791048","易隆實業有限公司","YIH LUNG DEVELOPMENT CO., LTD.","臺北市內湖區南京東路6段250號4樓","4 F., No. 250, Sec. 6, Nanjing E. Rd., Neihu Dist., Taipei City 114030, Taiwan (R.O.C.)"
"04791342","文權機械工業有限公司","WEN CHYUAN MACHINERY CO., LTD.","新北市林口區林口工二工業區工三路19號","No. 19, Gong 3rd Rd., Gong’er Industrial Park, Linkou Dist., New Taipei City 24450, Taiwan (R.O.C.)"
"04791672","富保實業股份有限公司","FULL PRO INDUSTRIAL CO., LTD.","臺北市內湖區潭美街333號1樓","1 F., No. 333, Tanmei St., Neihu Dist., Taipei City 114031, Taiwan (R.O.C.)"
"04791997","佳商企業股份有限公司","BEST BUSINESS TRADING CO., LTD.","臺北市內湖區洲子街77號","No. 77, Zhouzi St., Neihu Dist., Taipei City 114680, Taiwan (R.O.C.)"
"04792150","準記貿易有限公司","STERLING INDUSTRIES LTD.","新北市汐止區福德二路79號2樓","2 F., No. 79, Fude 2nd Rd., Xizhi Dist., New Taipei City 22151, Taiwan (R.O.C.)"
"04792308","大渝針織機械股份有限公司","TA YU KNITTING MACHINERY CO., LTD.","新北市林口區寶林路111號(1樓)","1 F., No. 111, Baolin Rd., Linkou Dist., New Taipei City 24451, Taiwan (R.O.C.)"
"04792454","偉鋼機械工程有限公司","WEI-KUNG MACHINERY & ENGINEERING CO., LTD.","臺北市南港區中坡北路40巷21號2樓","2 F., No. 21, Ln. 40, Zhongpo N. Rd., Nangang Dist., Taipei City 115012, Taiwan (R.O.C.)"
"04792546","祺林工業股份有限公司","CHILIN ELECTRONICS CO., LTD.","新北市中和區建一路81巷4號3樓","3 F., No. 4, Ln. 81, Jian 1st Rd., Zhonghe Dist., New Taipei City 23585, Taiwan (R.O.C.)"
"04792551","永大抽水機企業股份有限公司","YUNG TA PUMPS ENTERPRISE CO., LTD.","臺北市信義區福德街221巷2弄13號2樓","2 F., No. 13, Aly. 2, Ln. 221, Fude St., Xinyi Dist., Taipei City 11078, Taiwan (R.O.C.)"
"04792742","甘霖國際物流股份有限公司","FOUR SEASON'S LOGISTICS SERVICES INT'L CORP.","臺北市中山區中山北路2段68號3樓","3 F., No. 68, Sec. 2, Zhongshan N. Rd., Zhongshan Dist., Taipei City 104016, Taiwan (R.O.C.)"
"04793480","宏知東股份有限公司","MSK TECHNOLOGY CORP.","臺北市中山區長安東路2段189號10樓之7","10 F.-7, No. 189, Sec. 2, Chang’an E. Rd., Zhongshan Dist., Taipei City 10490, Taiwan (R.O.C.)"
"04793658","玉瑞有限公司","YU REI CO., LTD.","臺北市南港區成福路79巷2弄16號","No. 16, Aly. 2, Ln. 79, Chengfu Rd., Nangang Dist., Taipei City 11559, Taiwan (R.O.C.)"
"04793685","捷霸企業有限公司","JYE PA CO., LTD.","新北市汐止區福德一路342巷1弄22號","No. 22, Aly. 1, Ln. 342, Fude 1st Rd., Xizhi Dist., New Taipei City 22150, Taiwan (R.O.C.)"
