"統一編號","廠商中文名稱","廠商英文名稱","中文營業地址","英文營業地址"
"42815219","雋程有限公司","JUAN CHUNG CO., LTD.","高雄市三民區鼎強街461巷2弄21號1樓","1 F., No. 21, Aly. 2, Ln. 461, Dingqiang St., Sanmin Dist., Kaohsiung City 80790, Taiwan (R.O.C.)"
"42815246","銓燁有限公司","CYUAN YIEH HARDWARE CO., LTD.","臺南市北區南園街101巷4號1樓","1 F., No. 4, Ln. 101, Nanyuan St., North Dist., Tainan City 704001, Taiwan (R.O.C.)"
"42815323","杰敏科技股份有限公司","JEMY TECHNOLOGY CO., LTD.","高雄市苓雅區海邊路31號21樓之5","21F.-5, No. 31, Haibian Rd., Lingya Dist., Kaohsiung City 80248, Taiwan (R.O.C.)"
"42815386","創騰貿易有限公司","Chuangtum Global Trading Co., Ltd.","高雄市鼓山區美術北三路238號10樓","10 F., No. 238, Meishu N. 3rd Rd., Gushan Dist., Kaohsiung City 804307, Taiwan (R.O.C.)"
"42815392","亞誠茶葉有限公司","YA CHENG TEA ENTERPRISE CO., LTD.","高雄市三民區熱河一街343號1樓","1 F., No. 343, Rehe 1st St., Sanmin Dist., Kaohsiung City 80758, Taiwan (R.O.C.)"
"42815484","姊妹團國際貿易有限公司","Sisgogo CO., Ltd.","高雄市三民區水源路35號3樓","3 F., No. 35, Shuiyuan Rd., Sanmin Dist., Kaohsiung City 80766, Taiwan (R.O.C.)"
"42815506","元槿管理顧問股份有限公司","P & S Management Consultants CO., LTD.","高雄市鳥松區夢裡西巷35號2樓","2 F., No. 35, Mengli W. Ln., Niaosong Dist., Kaohsiung City 83342, Taiwan (R.O.C.)"
"42815512","電轉轉電力股份有限公司","E.T.T. Storage Co., Ltd.","高雄市前鎮區復興四路12號12樓之6","12 F.-6, No. 12, Fuxing 4th Rd., Cianjhen Dist., Kaohsiung City 806611, Taiwan (R.O.C.)"
"42815528","仟御貿易有限公司","Thousand Mile Recycling CO., LTD.","臺南市安平區華平里平通路502號1樓","1 F., No. 502, Pingtong Rd., Huaping Vil., Anping Dist., Tainan City 708013, Taiwan (R.O.C.)"
"42815575","富苙科技有限公司","FULLY-NET TECHNOLOGY CO., LTD.","高雄市三民區九如一路565巷1號18樓之2","18F.-2, No. 1, Ln. 565, Jiuru 1st Rd., Sanmin Dist., Kaohsiung City 80764, Taiwan (R.O.C.)"
"42815581","昱山工程股份有限公司","Yushan Engineering CO., LTD.","高雄市鳳山區華明街33巷32號1樓","1 F., No. 32, Ln. 33, Huaming St., Fengshan Dist., Kaohsiung City 830031, Taiwan (R.O.C.)"
"42815626","良茂國際開發有限公司","TOP HSIEH INTERNATION DEVELOPMENT CO., LTD.","高雄市小港區松興路132巷3號1樓","1 F., No. 3, Ln. 132, Songxing Rd., Xiaogang Dist., Kaohsiung City 81271, Taiwan (R.O.C.)"
"42815647","古悠優有限公司","GOODYOYO CO., LTD.","高雄市小港區龍興路76號1樓","1 F., No. 76, Longxing Rd., Xiaogang Dist., Kaohsiung City 812038, Taiwan (R.O.C.)"
"42815745","濠茂漁業股份有限公司","HAO MAO FISHERY CO., LTD.","高雄市前鎮區漁港東二路3號4樓","4 F., No. 3, Yugang E. 2nd Rd., Qianzhen Dist., Kaohsiung City 806617, Taiwan (R.O.C.)"
"42815750","奧思創電子科技有限公司","OSTRON ELECTRONIC TECHNOLOGY CO., LTD.","高雄市三民區莊敬路258之4號11樓","11 F., No. 258-4, Zhuangjing Rd., Sanmin Dist., Kaohsiung City 807635, Taiwan (R.O.C.)"
"42815787","英波特有限公司","DAGO TRADING CO., LTD.","高雄市三民區堯山街14號1樓","1 F., No. 14, Yaoshan St., Sanmin Dist., Kaohsiung City 807015, Taiwan (R.O.C.)"
"42815800","伊特諾國際貿易有限公司","ETERNAL COMMODITIES INT'L TRADE CO., LTD.","高雄市苓雅區四維四路2號4樓之2","4F.-2, No. 2, Siwei 4th Rd., Lingya Dist., Kaohsiung City 80247, Taiwan (R.O.C.)"
"42815843","愛現創造有限公司","ISHARE MADE CO., LTD.","高雄市鼓山區明華路317號17樓之2","17 F.-2, No. 317, Minghua Rd., Gushan Dist., Kaohsiung City 804605, Taiwan (R.O.C.)"
"42815879","能量橘子企業有限公司","Energy Orange CO., LTD.","高雄市左營區子華路33號1樓","1 F., No. 33, Zihua Rd., Zuoying Dist., Kaohsiung City 813029, Taiwan (R.O.C.)"
"42815908","百事威國際事業有限公司","Beswe International Company","高雄市三民區大順二路911號1樓","1 F., No. 911, Dashun 2nd Rd., Sanmin Dist., Kaohsiung City 80787, Taiwan (R.O.C.)"
"42815920","浤圳科技有限公司","MENG TSAI TECHNOLOGY CO., LTD.","高雄市鼓山區瑞豐街63號1樓","1 F., No. 63, Ruifeng St., Gushan Dist., Kaohsiung City 804062, Taiwan (R.O.C.)"
"42815983","詠捷醫療器材有限公司","YONG JIE Medical instrument CO., LTD.","高雄市三民區博愛一路391號7樓","7 F., No. 391, Bo’ai 1st Rd., Sanmin Dist., Kaohsiung City 80743, Taiwan (R.O.C.)"
"42815999","泓展車料有限公司","Hong Jan Autoparts Co., Ltd.","高雄市三民區撫順街146號1樓","1 F., No. 146, Fushun St., Sanmin Dist., Kaohsiung City 80757, Taiwan (R.O.C.)"
"42816012","凱禾科技有限公司","Kai Ho Technology CO., LTD.","新北市淡水區新市一路3段101巷160號3樓","3 F., No. 160, Ln. 101, Sec. 3, Xinshi 1st Rd., Tamsui Dist., New Taipei City 25172, Taiwan (R.O.C.)"
"42816028","晴康股份有限公司","Bright Peaceful Inc.","高雄市美濃區泰安路345號1樓","1 F., No. 345, Tai’an Rd., Meinong Dist., Kaohsiung City 84348, Taiwan (R.O.C.)"
"42816147","瑪伊家具實業有限公司","Mayi furniture Industrial Co., Ltd.","高雄市新興區金門街107之1號","No. 107-1, Kinmen St., Xinxing Dist., Kaohsiung City 80043, Taiwan (R.O.C.)"
"42816189","斯坦股份有限公司","STC VALVES CO., LTD.","高雄市鳳山區黃埔路128巷12號","No. 12, Ln. 128, Huangpu Rd., Fengshan Dist., Kaohsiung City 830021, Taiwan (R.O.C.)"
"42816202","雄鑽有限公司","SYONG ZUAN 800 DRILL LTD.","高雄市鹽埕區必忠街60號1樓","1 F., No. 60, Bizhong St., Yancheng Dist., Kaohsiung City 80342, Taiwan (R.O.C.)"
"42816218","蔚來科技數位有限公司","WeiLine Digital Technology Co., Ltd.","高雄市鼓山區龍德路347號14樓","14 F., No. 347, Longde Rd., Gushan Dist., Kaohsiung City 80452, Taiwan (R.O.C.)"
"42816245","東好東不動產有限公司","Dong Hao Dong Real Estate Limited Company","高雄市三民區澄和路60號","No. 60, Chenghe Rd., Sanmin Dist., Kaohsiung City 807038, Taiwan (R.O.C.)"
"42816287","富銓國際物流有限公司","FU CYUAN INT'L CO., LTD.","臺北市信義區松德路65號11樓之1","11 F.-1, No. 65, Songde Rd., Xinyi Dist., Taipei City 110031, Taiwan (R.O.C.)"
"42816316","樂鮮貿易有限公司","La Siega Trading Co., Ltd.","高雄市新興區中正三路134號6樓之4","6F.-4, No. 134, Zhongzheng 3rd Rd., Xinxing Dist., Kaohsiung City 80052, Taiwan (R.O.C.)"
"42816322","旅富家有限公司","A&J BOUTIQUE TRADING CO., LTD.","高雄市三民區民族一路361號6樓","6 F., No. 361, Minzu 1st Rd., Sanmin Dist., Kaohsiung City 80794, Taiwan (R.O.C.)"
"42816358","連鐿科技有限公司","LIAN YI TECHNOLOGY CO., LTD.","高雄市前鎮區新衙路286之5號3樓之1","3 F.-1, No. 286-5, Xinya Rd., Qianzhen Dist., Kaohsiung City 806604, Taiwan (R.O.C.)"
"42816385","鑫霆建材事業有限公司","Shin-Ting Building Materials CO., LTD.","高雄市楠梓區右昌街100巷19弄10號1樓","1 F., No. 10, Aly. 19, Ln. 100, Youchang St., Nanzi Dist., Kaohsiung City 811005, Taiwan (R.O.C.)"
"42816414","旺富工業有限公司","ALLFULLRICH INDUSTRIAL CO., LTD.","高雄市岡山區嘉新路61號","No. 61, Jiaxin Rd., Gangshan Dist., Kaohsiung City 82057, Taiwan (R.O.C.)"
"42816435","晉捷生物科技股份有限公司","Jin Jie Biotechnology Company Limited","高雄市鳳山區北明街170號13樓","13 F., No. 170, Beiming St., Fengshan Dist., Kaohsiung City 830709, Taiwan (R.O.C.)"
"42816505","京鋒實業有限公司","Kyofong Industrial Co., Ltd.","高雄市前鎮區民權二路380號6樓之1","6F.-1, No. 380, Minquan 2nd Rd., Cianjhen Dist., Kaohsiung City 80654, Taiwan (R.O.C.)"
"42816511","膚適美有限公司","FUSHIMEI Co., Ltd.","高雄市三民區澄和路23號","No. 23, Chenghe Rd., Sanmin Dist., Kaohsiung City 80771, Taiwan (R.O.C.)"
"42816532","愛吠的狗娛樂股份有限公司","Barking Dog Technology INC.","高雄市新興區民權一路251號20樓之2","20 F.-2, No. 251, Minquan 1st Rd., Xinxing Dist., Kaohsiung City 800401, Taiwan (R.O.C.)"
"42816548","和呈國際汽車有限公司","HC international motors LTD.","高雄市三民區大順二路905號","No. 905, Dashun 2nd Rd., Sanmin Dist., Kaohsiung City 80787, Taiwan (R.O.C.)"
"42816574","兆艗實業有限公司","tERAPROF Industrial Co., Ltd.","高雄市三民區建國三路437號12樓之3","12F.-3, No. 437, Jianguo 3rd Rd., Sanmin Dist., Kaohsiung City 80748, Taiwan (R.O.C.)"
"42816619","虹邑塑膠企業有限公司","Wei Wei packaging CO., LTD.","高雄市岡山區華園路177巷26號1樓","1 F., No. 26, Ln. 177, Huayuan Rd., Gangshan Dist., Kaohsiung City 82064, Taiwan (R.O.C.)"
"42816630","豪億模具有限公司","HAO YI MOY ID CO., LTD.","高雄市路竹區潭墘路227之4號1樓","1 F., No. 227-4, Tanqian Rd., Luzhu Dist., Kaohsiung City 82141, Taiwan (R.O.C.)"
"42816651","凍凍鮮食品有限公司","OHOHFRESH CO., LTD.","臺北市中山區北安路621巷6弄4號","No. 4, Aly. 6, Ln. 621, Bei’an Rd., Zhongshan Dist., Taipei City 10463, Taiwan (R.O.C.)"
"42816688","興達海洋基礎股份有限公司","Sing Da Marine Structure Corporation","高雄市茄萣區東方路一段201號","No. 201, Sec. 1, Dongfang Rd., Qieding Dist., Kaohsiung City 852005, Taiwan (R.O.C.)"
"42816770","鵬曜能源科技有限公司","PENG-YAO SOLAR LIMITED.","高雄市小港區飛機路21號1樓","1 F., No. 21, Feiji Rd., Xiaogang Dist., Kaohsiung City 812021, Taiwan (R.O.C.)"
"42816792","金洋電子有限公司","GOLDEN OCEAN ELECTRONICS CO., LTD.","高雄市新興區民生一路52號2樓","2 F., No. 52, Minsheng 1st Rd., Xinxing Dist., Kaohsiung City 80045, Taiwan (R.O.C.)"
"42816940","秝順工程有限公司","LISHUN ENGINEERING CO., LTD.","高雄市林園區仁愛路1號1樓","1 F., No. 1, Ren’ai Rd., Linyuan Dist., Kaohsiung City 83249, Taiwan (R.O.C.)"
"42816998","倉井興業有限公司","S&J Power Corporation","高雄市三民區建興路174號1樓","1 F., No. 174, Jianxing Rd., Sanmin Dist., Kaohsiung City 80781, Taiwan (R.O.C.)"
"42817027","昕軒貿易有限公司","Star Fresh Co., Ltd.","高雄市內門區內興里石內25號及26號","No. 25, Shinei, Neixing Vil., Neimen Dist., Kaohsiung City 84552, Taiwan (R.O.C.)"
"42817074","金日鑫企業有限公司","Jinrixin Enterprise CO., LTD.","高雄市大寮區巷尾路227號","No. 227, Xiangwei Rd., Daliao Dist., Kaohsiung City 831119, Taiwan (R.O.C.)"
"42817119","神準國際實業有限公司","Godstandard International Industrial Co., Ltd.","高雄市鳳山區南江街160號2樓","2 F., No. 160, Nanjiang St., Fengshan Dist., Kaohsiung City 83071, Taiwan (R.O.C.)"
"42817238","黑石環保科技有限公司","BLACK STONE ECO TECHNOLOGY CO., LTD.","高雄市左營區新庄仔路788巷23號","No. 23, Ln. 788, Xinzhuangzai Rd., Zuoying Dist., Kaohsiung City 81360, Taiwan (R.O.C.)"
"42817270","柏泉數位創新整合有限公司","Prestige Digital Consulting Co., Ltd.","高雄市楠梓區藍昌路185號","No. 185, Lanchang Rd., Nanzi Dist., Kaohsiung City 81150, Taiwan (R.O.C.)"
"42817309","新台科技環保有限公司","GLW Oil Filtration Co., Ltd.","高雄市鳳山區鎮北北巷25號","No. 25, Zhenbei N. Ln., Fengshan Dist., Kaohsiung City 83041, Taiwan (R.O.C.)"
"42817321","吉順億金屬有限公司","JSY metal corp., ltd","高雄市三民區鼎新路80號3樓","3 F., No. 80, Dingxin Rd., Sanmin Dist., Kaohsiung City 807753, Taiwan (R.O.C.)"
"42817384","聖堂遊戲有限公司","Sanctum Games Co., Ltd.","高雄市前鎮區英德街116號3樓","3 F., No. 116, Yingde St., Cianjhen Dist., Kaohsiung City 80656, Taiwan (R.O.C.)"
"42817413","小島日嚐有限公司","The Fire Shop Tw CO., LTD.","高雄市新興區六合一路148號1樓","1 F., No. 148, Liuhe 1st Rd., Xinxing Dist., Kaohsiung City 80055, Taiwan (R.O.C.)"
"42817429","三峰精密有限公司","Levego autoparts company limited","高雄市前鎮區新大路2號","No. 2, Xinda Rd., Qianzhen Dist., Kaohsiung City 806034, Taiwan (R.O.C.)"
"42817461","磯法實業有限公司","CEPHAS LIFE INTERNATIONAL CO., LTD.","高雄市燕巢區海成街38巷13號1樓","1 F., No. 13, Ln. 38, Haicheng St., Yanchao Dist., Kaohsiung City 824110, Taiwan (R.O.C.)"
"42817476","鼎宇金屬有限公司","DINE YU METAL CO., LTD.","高雄市路竹區中山路88巷39號1樓","1 F., No. 39, Ln. 88, Zhongshan Rd., Luzhu Dist., Kaohsiung City 821012, Taiwan (R.O.C.)"
"42817482","鑫鼎精品國際有限公司","XinDing Boutique Trading Co., Ltd.","高雄市三民區長明街266號1樓","1 F., No. 266, Changming St., Sanmin Dist., Kaohsiung City 80750, Taiwan (R.O.C.)"
"42817547","美林能源科技股份有限公司","MEI LIN ENERGY TECHNOLOGY CO., LTD.","高雄市左營區洲仔東街205號12樓","12 F., No. 205, Zhouzai E. St., Zuoying Dist., Kaohsiung City 813014, Taiwan (R.O.C.)"
"42817568","怡台實業有限公司","HAI YIN INTL CO., LTD.","高雄市鳥松區水管路3巷1之3號","No. 1-3, Ln. 3, Shuiguan Rd., Niaosong Dist., Kaohsiung City 833166, Taiwan (R.O.C.)"
"42817589","至禾顧問有限公司","Zhi Ho Consulting Co., Ltd.","高雄市三民區大昌一路106巷1之2號3樓","3 F., No. 1-2, Ln. 106, Dachang 1st Rd., Sanmin Dist., Kaohsiung City 80785, Taiwan (R.O.C.)"
"42817602","張氏莊園生活有限公司","Chang's Botanic Care Co., LTD.","苗栗縣頭份市中華路951號6樓之2","6 F.-2, No. 951, Zhonghua Rd., Toufen City, Miaoli County 351622, Taiwan (R.O.C.)"
"42817785","方陣聯合數位科技股份有限公司","PHALANITY Digital Technology Co., Ltd.","高雄市前鎮區林森四路189號","No. 189, Linsen 4th Rd., Qianzhen Dist., Kaohsiung City 806023, Taiwan (R.O.C.)"
"42817862","百年雲端有限公司","Centi-Cloud CO., LTD.","高雄市鳳山區武營路285號2樓","2 F., No. 285, Wuying Rd., Fengshan Dist., Kaohsiung City 83080, Taiwan (R.O.C.)"
"42817899","尚珖股份有限公司","SUNGROUNDER CO., LTD.","臺中市北區台灣大道二段360號5樓之1","5F.-1, No. 360, Sec. 2, North Dist.,  Taichung City 404, Taiwan (R.O.C.)"
"42817933","求彥企業有限公司","Qiu Yan Enterprise Co., Ltd.","高雄市小港區沿海一路237號1樓","1 F., No. 237, Yanhai 1st Rd., Xiaogang Dist., Kaohsiung City 81257, Taiwan (R.O.C.)"
"42818004","尚和冷凍設備工業有限公司","Shang He Freezer Equipment CO., LTD.","高雄市岡山區岡山北路193巷51弄5號","No. 5, Aly. 51, Ln. 193, Gangshan N. Rd., Gangshan Dist., Kaohsiung City 820115, Taiwan (R.O.C.)"
"42818052","?混合健身工場有限公司","CrossFit X Ray CO., LTD.","高雄市苓雅區四維四路176號1樓","1 F., No. 176, Siwei 4th Rd., Lingya Dist., Kaohsiung City 80247, Taiwan (R.O.C.)"
"42818068","寰冠智能科技有限公司","Huancrown Intelligent Technology Co., Ltd.","高雄市仁武區文安二街25巷1號2樓","2 F., No. 1, Ln. 25, Wen’an 2nd St., Renwu Dist., Kaohsiung City 81465, Taiwan (R.O.C.)"
"42818095","中統實業有限公司","Zhong Tong Co., Ltd.","高雄市楠梓區慶昌街83號2樓","2 F., No. 83, Qingchang St., Nanzi Dist., Kaohsiung City 811002, Taiwan (R.O.C.)"
"42818102","金富程企業有限公司","Jinfuchen Co., Ltd.","高雄市仁武區文學路1段115號1樓","1 F., No. 115, Sec. 1, Wenxue Rd., Renwu Dist., Kaohsiung City 81450, Taiwan (R.O.C.)"
"42818118","冠倢企業有限公司","KUAN JIE LIGHT CO., LTD.","高雄市仁武區名光街59號4樓","4 F., No. 59, Mingguang St., Renwu Dist., Kaohsiung City 81462, Taiwan (R.O.C.)"
"42818145","尚元晶股份有限公司","SUNENGINER CO., LTD.","臺中市北區臺灣大道二段360號5樓之1","5 F.-1, No. 360, Sec. 2, Taiwan Blvd., North Dist., Taichung City 404302, Taiwan (R.O.C.)"
"42818150","福罡興業股份有限公司","Fortune Metals Services Corp.","嘉義市東區後湖里保義路242之1號","No. 242-1, Baoyi Rd., Houhu Vil., East Dist., Chiayi City 60079, Taiwan (R.O.C.)"
"42818258","傳奇國際有限公司","Legendom Co., Ltd.","高雄市左營區博愛二路366號16樓之2","16F.-2, No. 366, Bo’ai 2nd Rd., Zuoying Dist., Kaohsiung City 81358, Taiwan (R.O.C.)"
"42818285","拓撲投資顧問股份有限公司","TOP Financial Capital CO., LTD.","高雄市左營區文學路281號","No. 281, Wenxue Rd., Zuoying Dist., Kaohsiung City 813021, Taiwan (R.O.C.)"
"42818291","澤森興業有限公司","G&W management limited","高雄市楠梓區德中路165巷50弄6號","No. 6, Aly. 50, Ln. 165, Dezhong Rd., Nanzi Dist., Kaohsiung City 811029, Taiwan (R.O.C.)"
"42818356","洋億實業有限公司","Stream Richness Enterprise CO., LTD.","高雄市前金區中山二路533號5樓之6","5 F.-6, No. 533, Zhongshan 2nd Rd., Qianjin Dist., Kaohsiung City 801755, Taiwan (R.O.C.)"
"42818399","鉑川有限公司","Pro power Co., Ltd.","高雄市燕巢區四林路1之22號","No. 1-22, Silin Rd., Yanchao Dist., Kaohsiung City 824006, Taiwan (R.O.C.)"
"42818412","好事得包裝材料有限公司","Good Things Packing Materials CO., LTD.","高雄市鳳山區五甲一路542巷8號1樓","1 F., No. 8, Ln. 542, Wujia 1st Rd., Fengshan Dist., Kaohsiung City 83072, Taiwan (R.O.C.)"
"42818460","昱錩有限公司","EXPLOSION INTERNATIONAL TRADING CO., LTD.","高雄市橋頭區橋中街38號2樓","2 F., No. 38, Qiaozhong St., Qiaotou Dist., Kaohsiung City 82546, Taiwan (R.O.C.)"
"42818497","家虹科技有限公司","jia hong technology co., ltd.","高雄市小港區光和路5號1樓","1 F., No. 5, Guanghe Rd., Xiaogang Dist., Kaohsiung City 81242, Taiwan (R.O.C.)"
"42818503","泉湧國際生活有限公司","iSpring living & Co., Ltd.","高雄市左營區立信路25號14樓","14 F., No. 25, Lixin Rd., Zuoying Dist., Kaohsiung City 81366, Taiwan (R.O.C.)"
"42818519","昱邦貿易有限公司","Yu Bang Trading Ltd. Company","高雄市前鎮區二聖二路307號10樓","10 F., No. 307, Ersheng 2nd Rd., Cianjhen Dist., Kaohsiung City 80658, Taiwan (R.O.C.)"
"42818567","格旺貿易有限公司","Grid Wang Trading Co., Ltd.","高雄市前鎮區鄭和南路430號5樓之2","5F.-2, No. 430, Zhenghe S. Rd., Cianjhen Dist., Kaohsiung City 80661, Taiwan (R.O.C.)"
"42818594","瑞築國際有限公司","RISE FURNITURE GALLERY CO.","高雄市鳳山區三民路126之1號1樓","1 F., No. 126-1, Sanmin Rd., Fengshan Dist., Kaohsiung City 83058, Taiwan (R.O.C.)"
"42818617","泰順全球國際股份有限公司","Taishun Global International Co., Ltd.","高雄市前金區自強二路80之1號3樓","3 F., No. 80-1, Ziqiang 2nd Rd., Qianjin Dist., Kaohsiung City 801004, Taiwan (R.O.C.)"
"42818659","柯氏聯合股份有限公司","KEKO UNION CO., LTD.","高雄市岡山區本工六路42號1樓","1 F., No. 42, Bengong 6th Rd., Gangshan Dist., Kaohsiung City 82059, Taiwan (R.O.C.)"
"42818670","洺鑫國際有限公司","Mingxin International Marketing Co., Ltd.","高雄市林園區大義路140巷125弄4號4樓","4 F., No. 4, Aly. 125, Ln. 140, Dayi Rd., Linyuan Dist., Kaohsiung City 832001, Taiwan (R.O.C.)"
"42818692","南方麒麟企業有限公司","South Kirin painting engineering co.,ltd","高雄市前金區七賢二路322號6樓之1","6 F.-1, No. 322, Qixian 2nd Rd., Qianjin Dist., Kaohsiung City 801623, Taiwan (R.O.C.)"
"42818721","盛美開發有限公司","Sheng Mei Development CO., LTD.","高雄市三民區中仁街91號1樓","1 F., No. 91, Zhongren St., Sanmin Dist., Kaohsiung City 807006, Taiwan (R.O.C.)"
"42818778","台貿開發有限公司","TAIMASTER DEVELOPMENT CO., LTD.","高雄市左營區重平路53號16樓","16 F., No. 53, Chongping Rd., Zuoying Dist., Kaohsiung City 81361, Taiwan (R.O.C.)"
"42818784","穀豐國際貿易有限公司","Great Grain international Trading Co., LTD.","高雄市左營區華夏路1455號2樓","2 F., No. 1455, Huaxia Rd., Zuoying Dist., Kaohsiung City 81361, Taiwan (R.O.C.)"
"42818807","通日科技工程有限公司","TONG RI TECHNOLOGY ENGINEERING CO., LTD.","高雄市大寮區濃公路256巷53號","No. 53, Ln. 256, Nonggong Rd., Daliao Dist., Kaohsiung City 83163, Taiwan (R.O.C.)"
"42818882","林園先進材料科技股份有限公司","Linyuan Advanced Materials Technology Co., Ltd.","高雄市林園區石化四路1號","No. 1, Shihua 4th Rd., Linyuan Dist., Kaohsiung City 832519, Taiwan (R.O.C.)"
"42818905","藏賦實業有限公司","CANGFU CO., LTD.","高雄市新興區中正三路96號","No. 96, Zhongzheng 3rd Rd., Xinxing Dist., Kaohsiung City 800010, Taiwan (R.O.C.)"
"42819067","金元?國際股份有限公司","CHIN YUAN MING INTERNATIONAL CO., LTD.","高雄市前鎮區二聖一路82號2樓","2 F., No. 82, Ersheng 1st Rd., Cianjhen Dist., Kaohsiung City 80649, Taiwan (R.O.C.)"
"42819088","聖絖企業有限公司","SHENG KUANG CO., LTD.","高雄市小港區崇敬街13號1樓","1 F., No. 13, Chongjing St., Xiaogang Dist., Kaohsiung City 812004, Taiwan (R.O.C.)"
"42819117","優越儀器有限公司","PREMIUM SCIENTIFIC CORPORATION","高雄市鳳山區文衡路303號12樓","12 F., No. 303, Wenheng Rd., Fengshan Dist., Kaohsiung City 83052, Taiwan (R.O.C.)"
"42819123","詠恒興貿易有限公司","EVER PROGRESSING TRADING CO., LTD.","高雄市鳳山區頂新五街66號10樓","10 F., No. 66, Dingxin 5th St., Fengshan Dist., Kaohsiung City 830667, Taiwan (R.O.C.)"
"42819159","陞佶國際有限公司","SHENG JI AUTOMOBILE CO., LTD.","高雄市橋頭區成功北路94巷1弄9號","No. 9, Aly. 1, Ln. 94, Chenggong N. Rd., Qiaotou Dist., Kaohsiung City 82548, Taiwan (R.O.C.)"
"42819165","唯柏企業有限公司","Wellbon Enterprise Co., LTD.","高雄市三民區褒忠街24巷4號1樓","1 F., No. 4, Ln. 24, Baozhong St., Sanmin Dist., Kaohsiung City 807049, Taiwan (R.O.C.)"
"42819209","盛欣網絡科技有限公司","Shengxin Network Technology Co., Ltd.","高雄市鼓山區裕誠路1693號3樓","3 F., No. 1693, Yucheng Rd., Gushan Dist., Kaohsiung City 80458, Taiwan (R.O.C.)"
"42819215","燁?企業有限公司","Ye Wen Enterprise Co., Ltd.","高雄市鳳山區新強路2巷3之1號","No. 3-1, Ln. 2, Xinqiang Rd., Fengshan Dist., Kaohsiung City 830042, Taiwan (R.O.C.)"
"42819284","連楓企業有限公司","Lien Fong Enterprise Co., LTD.","高雄市苓雅區凱旋二路81巷4號1樓","1 F., No. 4, Ln. 81, Kaixuan 2nd Rd., Lingya Dist., Kaohsiung City 802019, Taiwan (R.O.C.)"
"42819313","祥碩貿易有限公司","XIANG SHUO TRADE CO., LTD","高雄市鼓山區明華路251號10樓","10 F., No. 251, Minghua Rd., Gushan Dist., Kaohsiung City 80453, Taiwan (R.O.C.)"
"42819334","鮮諾坊冷凍食品廠有限公司","XIAN NUO FANG FROZEN FOOD FACTORY CO., LTD.","高雄市前鎮區佛佑路5之1號地下層","No. 5-1, Foyou Rd., Cianjhen Dist., Kaohsiung City 80666, Taiwan (R.O.C.)"
"42819340","翔洋水產有限公司","Shine young marine enterprise co., ltd.","高雄市前鎮區佛中路62號9樓","9 F., No. 62, Fozhong Rd., Cianjhen Dist., Kaohsiung City 80666, Taiwan (R.O.C.)"
"42819398","金益航太科技有限公司","Jinyi Aerospace Technology Co., Ltd.","臺南市安南區安中路3段375巷5弄19號4樓","4 F., NO. 19, ALY. 5, LN. 375, SEC. 3, ANZHONG RD., ANNAN DIST., TAINAN CITY 709042, TAIWAN (R.O.C.)"
"42819411","磐昇國際股份有限公司","PST international Co., Ltd.","高雄市左營區新下街55巷3號4樓之2","4 F.-2, No. 3, Ln. 55, Xinxia St., Zuoying Dist., Kaohsiung City 813026, Taiwan (R.O.C.)"
"42819469","申豐有限公司","WBPLUS international CO., LTD.","高雄市前金區自強三路213號2樓","2 F., No. 213, Ziqiang 3rd Rd., Qianjin Dist., Kaohsiung City 801007, Taiwan (R.O.C.)"
"42819474","詠豐水產有限公司","Yung feng marine enterprise co., ltd.","高雄市前鎮區天后街29號9樓","9 F., No. 29, Tianhou St., Cianjhen Dist., Kaohsiung City 80667, Taiwan (R.O.C.)"
"42819502","裕川貿易有限公司","ENRICH S. TRADING CO., LTD.","高雄市新興區五福二路136號14樓之5","14F.-5, No. 136, Wufu 2nd Rd., Xinxing Dist., Kaohsiung City 80043, Taiwan (R.O.C.)"
"42819539","春昱機械有限公司","CHUN-YUH MACHINE CO., LTD.","高雄市大寮區華二街71號","No. 71, Hua 2nd St., Daliao Dist., Kaohsiung City 831129, Taiwan (R.O.C.)"
"42819545","業生科技股份有限公司","CORNUCOPIA INNOVATION CORPORATION","臺北市內湖區行忠路42號6樓","6 F., No. 42, Xingzhong Rd., Neihu Dist., Taipei City 11494, Taiwan (R.O.C.)"
"42819587","布豆國際有限公司","Budou International Co., Ltd.","高雄市新興區七賢一路122號1樓","1 F., No. 122, Qixian 1st Rd., Xinxing Dist., Kaohsiung City 800009, Taiwan (R.O.C.)"
"42819600","君晏企業有限公司","A1BEST TRADING CORPORATION","高雄市小港區平和路270巷16號1樓","1 F., No. 16, Ln. 270, Pinghe Rd., Xiaogang Dist., Kaohsiung City 812003, Taiwan (R.O.C.)"
"42819741","鉅群科技有限公司","KOT UNIONTEK CO., LTD.","高雄市湖內區中華街74巷46號","No. 46, Ln. 74, Zhonghua St., Hunei Dist., Kaohsiung City 82943, Taiwan (R.O.C.)"
"42819756","高美不動產有限公司","Century Education Consultant Co., LTD.","高雄市左營區博愛二路198號20樓之1","20 F.-1, No. 198, Bo’ai 2nd Rd., Zuoying Dist., Kaohsiung City 813318, Taiwan (R.O.C.)"
"42819777","旭申精密有限公司","XU SHEN Precision Co., Ltd.","高雄市鳳山區光復路1段165巷8號1樓","1 F., No. 8, Ln. 165, Sec. 1, Guangfu Rd., Fengshan Dist., Kaohsiung City 83067, Taiwan (R.O.C.)"
